NACA0016 : [800panels,Half cosine x-spacing]
         1 -2.2204e-17                      
   0.81568    0.031894                      
   0.81262    0.032364                      
   0.80955    0.032835                      
   0.80645    0.033308                      
   0.80334    0.033781                      
   0.80021    0.034255                      
   0.79706     0.03473                      
   0.79389    0.035206                      
   0.79071    0.035683                      
    0.7875    0.036161                      
   0.78428    0.036639                      
   0.78104    0.037118                      
   0.77779    0.037597                      
   0.77451    0.038077                      
   0.77122    0.038557                      
   0.76791    0.039038                      
   0.76459    0.039519                      
   0.76125        0.04                      
   0.75789    0.040482                      
   0.75452    0.040964                      
   0.75113    0.041445                      
   0.74773    0.041927                      
   0.74431    0.042409                      
   0.74088     0.04289                      
   0.73743    0.043372                      
   0.73396    0.043853                      
   0.73049    0.044333                      
     0.727    0.044814                      
   0.72349    0.045294                      
   0.71997    0.045773                      
   0.71644    0.046252                      
   0.71289    0.046731                      
   0.70933    0.047208                      
   0.70576    0.047685                      
   0.70217    0.048162                      
   0.69857    0.048637                      
   0.69496    0.049111                      
   0.69134    0.049584                      
   0.68771    0.050057                      
   0.68406    0.050528                      
   0.68041    0.050998                      
   0.67674    0.051466                      
   0.67306    0.051934                      
   0.66937      0.0524                      
   0.66567    0.052864                      
   0.66196    0.053327                      
   0.65824    0.053789                      
   0.65451    0.054248                      
   0.65077    0.054706                      
   0.64702    0.055162                      
   0.64326    0.055617                      
    0.6395    0.056069                      
   0.63572     0.05652                      
   0.63194    0.056968                      
   0.62814    0.057414                      
   0.62434    0.057858                      
   0.62054      0.0583                      
   0.61672    0.058739                      
    0.6129    0.059176                      
   0.60907    0.059611                      
   0.60524    0.060043                      
   0.60139    0.060472                      
   0.59755    0.060899                      
   0.59369    0.061323                      
   0.58983    0.061744                      
   0.58596    0.062162                      
   0.58209    0.062577                      
   0.57822     0.06299                      
   0.57434    0.063399                      
   0.57045    0.063804                      
   0.56656    0.064207                      
   0.56267    0.064606                      
   0.55877    0.065002                      
   0.55487    0.065395                      
   0.55096    0.065783                      
   0.54705    0.066169                      
   0.54314     0.06655                      
   0.53923    0.066928                      
   0.53531    0.067302                      
    0.5314    0.067672                      
   0.52748    0.068038                      
   0.52355      0.0684                      
   0.51963    0.068758                      
   0.51571    0.069111                      
   0.51178     0.06946                      
   0.50785    0.069805                      
   0.50393    0.070146                      
       0.5    0.070482                      
   0.49607    0.070813                      
   0.49215     0.07114                      
   0.48822    0.071462                      
   0.48429     0.07178                      
   0.48037    0.072092                      
   0.47645    0.072399                      
   0.47252    0.072702                      
    0.4686    0.072999                      
   0.46469    0.073291                      
   0.46077    0.073578                      
   0.45686     0.07386                      
   0.45295    0.074136                      
   0.44904    0.074407                      
   0.44513    0.074672                      
   0.44123    0.074932                      
   0.43733    0.075186                      
   0.43344    0.075434                      
   0.42955    0.075677                      
   0.42566    0.075914                      
   0.42178    0.076144                      
   0.41791    0.076369                      
   0.41404    0.076588                      
   0.41017      0.0768                      
   0.40631    0.077006                      
   0.40245    0.077206                      
   0.39861      0.0774                      
   0.39476    0.077587                      
   0.39093    0.077768                      
    0.3871    0.077942                      
   0.38328     0.07811                      
   0.37946    0.078271                      
   0.37566    0.078425                      
   0.37186    0.078572                      
   0.36806    0.078713                      
   0.36428    0.078846                      
    0.3605    0.078973                      
   0.35674    0.079093                      
   0.35298    0.079205                      
   0.34923    0.079311                      
   0.34549    0.079409                      
   0.34176      0.0795                      
   0.33804    0.079584                      
   0.33433     0.07966                      
   0.33063    0.079729                      
   0.32694    0.079791                      
   0.32326    0.079845                      
   0.31959    0.079891                      
   0.31594     0.07993                      
   0.31229    0.079961                      
   0.30866    0.079985                      
   0.30504        0.08                      
   0.30143    0.080008                      
   0.29783    0.080009                      
   0.29424    0.080001                      
   0.29067    0.079985                      
   0.28711    0.079962                      
   0.28356    0.079931                      
   0.28003    0.079891                      
   0.27651    0.079844                      
     0.273    0.079788                      
   0.26951    0.079725                      
   0.26604    0.079653                      
   0.26257    0.079573                      
   0.25912    0.079485                      
   0.25569    0.079389                      
   0.25227    0.079284                      
   0.24887    0.079172                      
   0.24548    0.079051                      
   0.24211    0.078921                      
   0.23875    0.078784                      
   0.23541    0.078638                      
   0.23209    0.078484                      
   0.22878    0.078321                      
   0.22549     0.07815                      
   0.22221    0.077971                      
   0.21896    0.077783                      
   0.21572    0.077587                      
    0.2125    0.077383                      
   0.20929     0.07717                      
   0.20611    0.076949                      
   0.20294     0.07672                      
   0.19979    0.076482                      
   0.19666    0.076235                      
   0.19355    0.075981                      
   0.19045    0.075718                      
   0.18738    0.075446                      
   0.18432    0.075167                      
   0.18129    0.074878                      
   0.17827    0.074582                      
   0.17528    0.074277                      
    0.1723    0.073964                      
   0.16934    0.073643                      
   0.16641    0.073313                      
   0.16349    0.072976                      
    0.1606     0.07263                      
   0.15773    0.072275                      
   0.15487    0.071913                      
   0.15204    0.071542                      
   0.14923    0.071164                      
   0.14645    0.070777                      
   0.14368    0.070382                      
   0.14094    0.069979                      
   0.13822    0.069568                      
   0.13552    0.069149                      
   0.13284    0.068723                      
   0.13018    0.068288                      
   0.12755    0.067846                      
   0.12494    0.067395                      
   0.12236    0.066937                      
    0.1198    0.066471                      
   0.11726    0.065998                      
   0.11474    0.065517                      
   0.11225    0.065028                      
   0.10978    0.064532                      
   0.10734    0.064028                      
   0.10492    0.063517                      
   0.10253    0.062998                      
   0.10016    0.062472                      
  0.097812    0.061939                      
  0.095492    0.061398                      
  0.093196    0.060851                      
  0.090925    0.060296                      
   0.08868    0.059734                      
   0.08646    0.059165                      
  0.084265    0.058589                      
  0.082096    0.058006                      
  0.079953    0.057417                      
  0.077836     0.05682                      
  0.075745    0.056217                      
   0.07368    0.055607                      
  0.071641    0.054991                      
  0.069629    0.054368                      
  0.067643    0.053738                      
  0.065684    0.053102                      
  0.063752     0.05246                      
  0.061847    0.051811                      
  0.059968    0.051157                      
  0.058117    0.050496                      
  0.056293    0.049829                      
  0.054497    0.049155                      
  0.052728    0.048476                      
  0.050986    0.047791                      
  0.049272      0.0471                      
  0.047586    0.046404                      
  0.045928    0.045701                      
  0.044298    0.044993                      
  0.042696     0.04428                      
  0.041123    0.043561                      
  0.039577    0.042836                      
   0.03806    0.042106                      
  0.036572    0.041371                      
  0.035112     0.04063                      
   0.03368    0.039885                      
  0.032278    0.039134                      
  0.030904    0.038378                      
   0.02956    0.037617                      
  0.028244    0.036851                      
  0.026957     0.03608                      
    0.0257    0.035305                      
  0.024472    0.034524                      
  0.023273    0.033739                      
  0.022103     0.03295                      
  0.020964    0.032155                      
  0.019853    0.031357                      
  0.018772    0.030553                      
  0.017721    0.029746                      
    0.0167    0.028934                      
  0.015708    0.028117                      
  0.014747    0.027297                      
  0.013815    0.026472                      
  0.012913    0.025643                      
  0.012042     0.02481                      
    0.0112    0.023973                      
  0.010389    0.023132                      
 0.0096074    0.022287                      
 0.0088564    0.021438                      
 0.0081357    0.020585                      
 0.0074453    0.019729                      
 0.0067854    0.018868                      
 0.0061558    0.018004                      
 0.0055568    0.017137                      
 0.0049882    0.016266                      
 0.0044501    0.015391                      
 0.0039426    0.014512                      
 0.0034658     0.01363                      
 0.0030195    0.012745                      
 0.0026039    0.011856                      
  0.002219    0.010964                      
 0.0018648    0.010068                      
 0.0015413    0.009169                      
 0.0012486   0.0082666                      
0.00098664    0.007361                      
0.00075545    0.006452                      
0.00055506   0.0055399                      
0.00038548   0.0046245                      
0.00024672   0.0037059                      
0.00013878   0.0027842                      
6.1684e-05   0.0018592                      
1.5421e-05  0.00093118                      
         0           0                      
1.5421e-05 -0.00093118                      
6.1684e-05  -0.0018592                      
0.00013878  -0.0027842                      
0.00024672  -0.0037059                      
0.00038548  -0.0046245                      
0.00055506  -0.0055399                      
0.00075545   -0.006452                      
0.00098664   -0.007361                      
 0.0012486  -0.0082666                      
 0.0015413   -0.009169                      
 0.0018648   -0.010068                      
  0.002219   -0.010964                      
 0.0026039   -0.011856                      
 0.0030195   -0.012745                      
 0.0034658    -0.01363                      
 0.0039426   -0.014512                      
 0.0044501   -0.015391                      
 0.0049882   -0.016266                      
 0.0055568   -0.017137                      
 0.0061558   -0.018004                      
 0.0067854   -0.018868                      
 0.0074453   -0.019729                      
 0.0081357   -0.020585                      
 0.0088564   -0.021438                      
 0.0096074   -0.022287                      
  0.010389   -0.023132                      
    0.0112   -0.023973                      
  0.012042    -0.02481                      
  0.012913   -0.025643                      
  0.013815   -0.026472                      
  0.014747   -0.027297                      
  0.015708   -0.028117                      
    0.0167   -0.028934                      
  0.017721   -0.029746                      
  0.018772   -0.030553                      
  0.019853   -0.031357                      
  0.020964   -0.032155                      
  0.022103    -0.03295                      
  0.023273   -0.033739                      
  0.024472   -0.034524                      
    0.0257   -0.035305                      
  0.026957    -0.03608                      
  0.028244   -0.036851                      
   0.02956   -0.037617                      
  0.030904   -0.038378                      
  0.032278   -0.039134                      
   0.03368   -0.039885                      
  0.035112    -0.04063                      
  0.036572   -0.041371                      
   0.03806   -0.042106                      
  0.039577   -0.042836                      
  0.041123   -0.043561                      
  0.042696    -0.04428                      
  0.044298   -0.044993                      
  0.045928   -0.045701                      
  0.047586   -0.046404                      
  0.049272     -0.0471                      
  0.050986   -0.047791                      
  0.052728   -0.048476                      
  0.054497   -0.049155                      
  0.056293   -0.049829                      
  0.058117   -0.050496                      
  0.059968   -0.051157                      
  0.061847   -0.051811                      
  0.063752    -0.05246                      
  0.065684   -0.053102                      
  0.067643   -0.053738                      
  0.069629   -0.054368                      
  0.071641   -0.054991                      
   0.07368   -0.055607                      
  0.075745   -0.056217                      
  0.077836    -0.05682                      
  0.079953   -0.057417                      
  0.082096   -0.058006                      
  0.084265   -0.058589                      
   0.08646   -0.059165                      
   0.08868   -0.059734                      
  0.090925   -0.060296                      
  0.093196   -0.060851                      
  0.095492   -0.061398                      
  0.097812   -0.061939                      
   0.10016   -0.062472                      
   0.10253   -0.062998                      
   0.10492   -0.063517                      
   0.10734   -0.064028                      
   0.10978   -0.064532                      
   0.11225   -0.065028                      
   0.11474   -0.065517                      
   0.11726   -0.065998                      
    0.1198   -0.066471                      
   0.12236   -0.066937                      
   0.12494   -0.067395                      
   0.12755   -0.067846                      
   0.13018   -0.068288                      
   0.13284   -0.068723                      
   0.13552   -0.069149                      
   0.13822   -0.069568                      
   0.14094   -0.069979                      
   0.14368   -0.070382                      
   0.14645   -0.070777                      
   0.14923   -0.071164                      
   0.15204   -0.071542                      
   0.15487   -0.071913                      
   0.15773   -0.072275                      
    0.1606    -0.07263                      
   0.16349   -0.072976                      
   0.16641   -0.073313                      
   0.16934   -0.073643                      
    0.1723   -0.073964                      
   0.17528   -0.074277                      
   0.17827   -0.074582                      
   0.18129   -0.074878                      
   0.18432   -0.075167                      
   0.18738   -0.075446                      
   0.19045   -0.075718                      
   0.19355   -0.075981                      
   0.19666   -0.076235                      
   0.19979   -0.076482                      
   0.20294    -0.07672                      
   0.20611   -0.076949                      
   0.20929    -0.07717                      
    0.2125   -0.077383                      
   0.21572   -0.077587                      
   0.21896   -0.077783                      
   0.22221   -0.077971                      
   0.22549    -0.07815                      
   0.22878   -0.078321                      
   0.23209   -0.078484                      
   0.23541   -0.078638                      
   0.23875   -0.078784                      
   0.24211   -0.078921                      
   0.24548   -0.079051                      
   0.24887   -0.079172                      
   0.25227   -0.079284                      
   0.25569   -0.079389                      
   0.25912   -0.079485                      
   0.26257   -0.079573                      
   0.26604   -0.079653                      
   0.26951   -0.079725                      
     0.273   -0.079788                      
   0.27651   -0.079844                      
   0.28003   -0.079891                      
   0.28356   -0.079931                      
   0.28711   -0.079962                      
   0.29067   -0.079985                      
   0.29424   -0.080001                      
   0.29783   -0.080009                      
   0.30143   -0.080008                      
   0.30504       -0.08                      
   0.30866   -0.079985                      
   0.31229   -0.079961                      
   0.31594    -0.07993                      
   0.31959   -0.079891                      
   0.32326   -0.079845                      
   0.32694   -0.079791                      
   0.33063   -0.079729                      
   0.33433    -0.07966                      
   0.33804   -0.079584                      
   0.34176     -0.0795                      
   0.34549   -0.079409                      
   0.34923   -0.079311                      
   0.35298   -0.079205                      
   0.35674   -0.079093                      
    0.3605   -0.078973                      
   0.36428   -0.078846                      
   0.36806   -0.078713                      
   0.37186   -0.078572                      
   0.37566   -0.078425                      
   0.37946   -0.078271                      
   0.38328    -0.07811                      
    0.3871   -0.077942                      
   0.39093   -0.077768                      
   0.39476   -0.077587                      
   0.39861     -0.0774                      
   0.40245   -0.077206                      
   0.40631   -0.077006                      
   0.41017     -0.0768                      
   0.41404   -0.076588                      
   0.41791   -0.076369                      
   0.42178   -0.076144                      
   0.42566   -0.075914                      
   0.42955   -0.075677                      
   0.43344   -0.075434                      
   0.43733   -0.075186                      
   0.44123   -0.074932                      
   0.44513   -0.074672                      
   0.44904   -0.074407                      
   0.45295   -0.074136                      
   0.45686    -0.07386                      
   0.46077   -0.073578                      
   0.46469   -0.073291                      
    0.4686   -0.072999                      
   0.47252   -0.072702                      
   0.47645   -0.072399                      
   0.48037   -0.072092                      
   0.48429    -0.07178                      
   0.48822   -0.071462                      
   0.49215    -0.07114                      
   0.49607   -0.070813                      
       0.5   -0.070482                      
   0.50393   -0.070146                      
   0.50785   -0.069805                      
   0.51178    -0.06946                      
   0.51571   -0.069111                      
   0.51963   -0.068758                      
   0.52355     -0.0684                      
   0.52748   -0.068038                      
    0.5314   -0.067672                      
   0.53531   -0.067302                      
   0.53923   -0.066928                      
   0.54314    -0.06655                      
   0.54705   -0.066169                      
   0.55096   -0.065783                      
   0.55487   -0.065395                      
   0.55877   -0.065002                      
   0.56267   -0.064606                      
   0.56656   -0.064207                      
   0.57045   -0.063804                      
   0.57434   -0.063399                      
   0.57822    -0.06299                      
   0.58209   -0.062577                      
   0.58596   -0.062162                      
   0.58983   -0.061744                      
   0.59369   -0.061323                      
   0.59755   -0.060899                      
   0.60139   -0.060472                      
   0.60524   -0.060043                      
   0.60907   -0.059611                      
    0.6129   -0.059176                      
   0.61672   -0.058739                      
   0.62054     -0.0583                      
   0.62434   -0.057858                      
   0.62814   -0.057414                      
   0.63194   -0.056968                      
   0.63572    -0.05652                      
    0.6395   -0.056069                      
   0.64326   -0.055617                      
   0.64702   -0.055162                      
   0.65077   -0.054706                      
   0.65451   -0.054248                      
   0.65824   -0.053789                      
   0.66196   -0.053327                      
   0.66567   -0.052864                      
   0.66937     -0.0524                      
   0.67306   -0.051934                      
   0.67674   -0.051466                      
   0.68041   -0.050998                      
   0.68406   -0.050528                      
   0.68771   -0.050057                      
   0.69134   -0.049584                      
   0.69496   -0.049111                      
   0.69857   -0.048637                      
   0.70217   -0.048162                      
   0.70576   -0.047685                      
   0.70933   -0.047208                      
   0.71289   -0.046731                      
   0.71644   -0.046252                      
   0.71997   -0.045773                      
   0.72349   -0.045294                      
     0.727   -0.044814                      
   0.73049   -0.044333                      
   0.73396   -0.043853                      
   0.73743   -0.043372                      
   0.74088    -0.04289                      
   0.74431   -0.042409                      
   0.74773   -0.041927                      
   0.75113   -0.041445                      
   0.75452   -0.040964                      
   0.75789   -0.040482                      
   0.76125       -0.04                      
   0.76459   -0.039519                      
   0.76791   -0.039038                      
   0.77122   -0.038557                      
   0.77451   -0.038077                      
   0.77779   -0.037597                      
   0.78104   -0.037118                      
   0.78428   -0.036639                      
    0.7875   -0.036161                      
   0.79071   -0.035683                      
   0.79389   -0.035206                      
   0.79706    -0.03473                      
   0.80021   -0.034255                      
   0.80334   -0.033781                      
   0.80645   -0.033308                      
   0.80955   -0.032835                      
   0.81262   -0.032364                      
   0.81568   -0.031894                      
   0.81871   -0.031426                      
   0.82173   -0.030958                      
   0.82472   -0.030492                      
    0.8277   -0.030027                      
   0.83066   -0.029564                      
   0.83359   -0.029102                      
   0.83651   -0.028642                      
    0.8394   -0.028184                      
   0.84227   -0.027727                      
   0.84513   -0.027272                      
   0.84796   -0.026819                      
   0.85077   -0.026367                      
   0.85355   -0.025918                      
   0.85632   -0.025471                      
   0.85906   -0.025025                      
   0.86178   -0.024582                      
   0.86448   -0.024141                      
   0.86716   -0.023702                      
   0.86982   -0.023266                      
   0.87245   -0.022831                      
   0.87506     -0.0224                      
   0.87764    -0.02197                      
    0.8802   -0.021544                      
   0.88274   -0.021119                      
   0.88526   -0.020698                      
   0.88775   -0.020279                      
   0.89022   -0.019863                      
   0.89266    -0.01945                      
   0.89508   -0.019039                      
   0.89747   -0.018632                      
   0.89984   -0.018228                      
   0.90219   -0.017826                      
   0.90451   -0.017428                      
    0.9068   -0.017033                      
   0.90907   -0.016641                      
   0.91132   -0.016252                      
   0.91354   -0.015867                      
   0.91573   -0.015485                      
    0.9179   -0.015107                      
   0.92005   -0.014732                      
   0.92216    -0.01436                      
   0.92426   -0.013993                      
   0.92632   -0.013628                      
   0.92836   -0.013268                      
   0.93037   -0.012912                      
   0.93236   -0.012559                      
   0.93432    -0.01221                      
   0.93625   -0.011865                      
   0.93815   -0.011524                      
   0.94003   -0.011187                      
   0.94188   -0.010854                      
   0.94371   -0.010526                      
    0.9455   -0.010201                      
   0.94727  -0.0098809                      
   0.94901   -0.009565                      
   0.95073  -0.0092534                      
   0.95241  -0.0089462                      
   0.95407  -0.0086435                      
    0.9557  -0.0083453                      
    0.9573  -0.0080516                      
   0.95888  -0.0077626                      
   0.96042  -0.0074781                      
   0.96194  -0.0071984                      
   0.96343  -0.0069234                      
   0.96489  -0.0066531                      
   0.96632  -0.0063877                      
   0.96772  -0.0061272                      
    0.9691  -0.0058715                      
   0.97044  -0.0056209                      
   0.97176  -0.0053752                      
   0.97304  -0.0051345                      
    0.9743  -0.0048989                      
   0.97553  -0.0046685                      
   0.97673  -0.0044432                      
    0.9779  -0.0042231                      
   0.97904  -0.0040082                      
   0.98015  -0.0037986                      
   0.98123  -0.0035943                      
   0.98228  -0.0033953                      
    0.9833  -0.0032017                      
   0.98429  -0.0030136                      
   0.98525  -0.0028308                      
   0.98618  -0.0026536                      
   0.98709  -0.0024818                      
   0.98796  -0.0023156                      
    0.9888  -0.0021549                      
   0.98961  -0.0019998                      
   0.99039  -0.0018504                      
   0.99114  -0.0017065                      
   0.99186  -0.0015684                      
   0.99255   -0.001436                      
   0.99321  -0.0013092                      
   0.99384  -0.0011882                      
   0.99444   -0.001073                      
   0.99501 -0.00096359                      
   0.99555 -0.00085995                      
   0.99606 -0.00076213                      
   0.99653 -0.00067016                      
   0.99698 -0.00058404                      
    0.9974 -0.00050379                      
   0.99778 -0.00042943                      
   0.99814 -0.00036096                      
   0.99846 -0.00029841                      
   0.99875 -0.00024178                      
   0.99901 -0.00019109                      
   0.99924 -0.00014633                      
   0.99944 -0.00010753                      
   0.99961 -7.4688e-05                      
   0.99975 -4.7807e-05                      
   0.99986 -2.6894e-05                      
   0.99994 -1.1954e-05                      
   0.99998 -2.9886e-06                      
         1  2.2204e-17                      
